Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2022/04/01,Shawinigan,0,To meet visitors of Member’s office,Hosting a meeting,M0330226,IGA Grand-Mère,11.38
2022/04/01,La Tuque,0,To meet visitors of Member’s office,Hosting a meeting,M0331389,Jean Coutu La Tuque,14.99
2022/04/01,La Tuque,0,To meet visitors of Member’s office,Hosting a meeting,M0331389,IGA La Tuque,17.99
2022/04/01,Shawinigan,0,To meet visitors of Member’s office,Hosting a meeting,M0329496,IGA Grand-Mère,41.94
2022/04/01,Shawinigan,0,To meet visitors of Member’s office,Hosting a meeting,M0331516,IGA Grand-Mère,57.79
2022/04/01,Shawinigan,0,To meet visitors of Member’s office,Hosting a meeting,M0329498,IGA Grand-Mère,10.98
2022/09/10,Shawinigan,1,To meet constituents,Community activity or event,M0324929,Centre des Loisirs des Aînés de Shawinigan,56.00
2022/09/11,Trois-Rivières,1,To meet constituents,Community activity or event,M0324929,CdC Conseil 2669,60.00
2022/09/17,Shawinigan,1,To meet constituents,Community activity or event,M0324929,CdC Conseil 2909,80.00
2022/11/12,La Tuque,2,To meet constituents,Community activity or event,M0324929,Légion Royale Canadienne de La Tuque,70.00
2022/12/08,Shawinigan,1,To meet constituents,Community activity or event,M0324929,Centre Roland-Bertrand,150.00
2022/12/12,La Tuque,1,To meet constituents,Community activity or event,M0324929,Fondation Santé Haute-Mauricie,25.00
2023/01/29,Sainte-Anne-de-la-Pérade,6,To plan Member's priorities and activities,Hosting a reception or open house,M0331362,Ass. des pourvoyeurs et pêcheurs du poisson des chenaux de la rivière Ste-Anne,304.41
2023/02/16,Shawinigan,1,To celebrate a significant event,Community activity or event,M0331373,CDC de Shawinigan,80.00
