Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2022/12/30,Shallow Lake (Georgian Bluffs),40,To meet constituents,Hosting a town hall or community event,M0326477,Tim Hortons,132.56
2023/01/05,Meaford,75,To meet constituents,Hosting a town hall or community event,M0326477,Tim Hortons,123.17
2023/01/06,Hanover,80,To meet constituents,Hosting a town hall or community event,M0326477,Tim Hortons,133.16
2023/01/06,Flesherton,50,To meet constituents,Hosting a town hall or community event,M0326477,Tim Hortons,70.18
