Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2022/04/01,Gatineau,0,To meet visitors of Member’s office,Hosting a meeting,M0328437,Nespresso,453.60
2022/11/16,Gatineau,1,To meet constituents,Community activity or event,M0324818,Club Âge d'or de Templeton,30.00
2022/11/29,Ottawa,1,To discuss constituency issues with stakeholders,Hosting a meeting,M0324433,Food services,11.55
2022/11/29,Ottawa,1,To discuss constituency issues with stakeholders,Hosting a meeting,M0324433,Food services,16.40
2022/12/02,Gatineau,1,To plan Member's priorities and activities,Hosting a staff event,M0324433,Krong Thai restaurant,44.55
2022/12/05,Gatineau,1,"To discuss business of the House, caucus and committees",Hosting a meeting,M0324433,Brûlerie Aladin,32.60
2022/12/08,Gatineau,3,To meet constituents,Community activity or event,M0324683,Pho Bo Ga,58.85
2022/12/11,Gatineau,3,To meet constituents,Community activity or event,M0328001,Corporation Du Déjeuner Du Maire Inc.,100.00
2022/12/12,Ottawa,1,To plan Member's priorities and activities,Hosting a staff event,M0324683,Food services,8.20
2022/12/14,Ottawa,4,To attend staff events including training,Hosting a staff event,M0324683,Food Services,24.15
2022/12/16,Gatineau,3,"To discuss business of the House, caucus and committees",Hosting a meeting,M0330988,Subway,10.79
2022/12/19,Gatineau,1,To discuss constituency issues with stakeholders,Hosting a meeting,M0324433,Fuji Sushi,31.08
2022/12/20,Gatineau,1,To plan Member's priorities and activities,Hosting a meeting,M0324683,Brulerie Aladin,20.68
2023/01/03,Gatineau,1,To discuss constituency issues with stakeholders,Hosting a meeting,M0324869,La Fiesta,49.57
2023/01/11,Gatineau,2,To discuss constituency issues with stakeholders,Hosting a meeting,M0324869,Enoteca Monza,85.63
2023/01/11,Gatineau,3,To plan Member's priorities and activities,Hosting a meeting,M0328074,Krong Thai restaurant,45.73
2023/01/13,Gatineau,6,To plan Member's priorities and activities,Hosting a staff event,M0330988,Milano pizza,48.80
2023/01/20,Gatineau,6,To discuss constituency issues with stakeholders,Community activity or event,M0327807,"Frérot ",31.36
2023/01/23,Gatineau,5,To plan Member's priorities and activities,Hosting a staff event,M0328074,Première Moisson,40.39
2023/02/04,Gatineau,500,To celebrate a significant event,"Gala, reception or ceremony",M0335032,APCHQ Outaouais-Abitibi Témicamingue,140.00
2023/02/07,Ottawa,7,To meet visitors of Member’s office,Hosting a meeting,M0328074,Provigo,22.57
2023/02/11,Gatineau,2,To meet constituents,Community activity or event,M0329767,Les aînés de St-René INC.,50.00
2023/02/24,Gatineau,5,To plan Member's priorities and activities,Hosting a meeting,M0334776,Café Moca Loca,13.95
2023/03/01,Gatineau,5,To plan Member's priorities and activities,Hosting a meeting,M0334775,Le Palais libanais,14.70
2023/03/03,Gatineau,11,To celebrate a significant event,"Gala, reception or ceremony",M0334775,Patisserie l'Étoile,72.00
2023/03/03,Gatineau,11,To celebrate a significant event,"Gala, reception or ceremony",M0334776,Metro,15.88
2023/03/03,Gatineau,11,To celebrate a significant event,"Gala, reception or ceremony",M0334776,Costco,27.98
2023/03/03,Ottawa,100,"To discuss business of the House, caucus and committees",Hosting a meeting,M0332171,Nespresso,453.60
2023/03/09,Gatineau,6,To discuss constituency issues with stakeholders,Hosting a meeting,M0335300,Adonis,55.60
2023/03/13,Gatineau,5,To meet constituents,Hosting a meeting,M0335300,Subway,26.70
2023/03/14,Gatineau,25,To discuss constituency issues with stakeholders,Hosting a meeting,M0334775,Maxi,26.95
2023/03/14,Gatineau,4,To attend staff events including training,Hosting a staff event,M0334775,A&W,49.94
2023/03/16,Gatineau,3,To discuss constituency issues with stakeholders,Hosting a meeting,M0334461,La Crepa,45.02
2023/03/21,Ottawa,20,"To discuss business of the House, caucus and committees",Hosting a reception or open house,M0335298,House of Commons Food Services — Services de restauration de la Chambre des communes,149.25
2023/03/31,Gatineau,4,To meet constituents,Community activity or event,M0335303,"Apprentis, Les",100.00
