Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2022/11/23,Ottawa,450,To celebrate a significant event,Hosting a reception or open house,M0334744,Embassy of Ireland in Canada,100.00
2022/12/20,Saskatoon,300,To meet constituents,Hosting a reception or open house,M0325626,Western Development Museum,315.60
