Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2022/12/14,Ottawa,6,To plan Member's priorities and activities,Hosting a staff event,M0325818,The King Eddy,158.92
2023/03/09,St. Catharines,1,To discuss constituency issues with stakeholders,Community activity or event,M0332647,City of St. Catharines,67.36
2023/03/15,Thorold,50,To meet constituents,Hosting a town hall or community event,M0333834,Tim Hortons,92.95
2023/03/15,Thorold,50,To meet constituents,Hosting a town hall or community event,M0333834,Canada Games Park Rink,210.00
2023/03/31,St. Catharines,0,To meet constituents,"Gala, reception or ceremony",M0335217,Lincoln and Wellans Regiment Officer's Mess,100.00
