Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2022/12/05,Toronto,30,To meet constituents,Hosting a meeting,M0333668,Nespresso,38.90
2023/03/10,Toronto,40,To meet constituents,Hosting a town hall or community event,M0333673,Tim Hortons,113.82
