Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2022/05/28,Souris,3,To meet constituents,Hosting a meeting,M0326324,Breakwater Restaurant,161.13
2022/06/03,Stratford,3,To meet constituents,Hosting a meeting,M0326324,Hunter's at the Fox,96.38
2022/06/11,Cardigan,5,To meet constituents,Hosting a meeting,M0326324,Clam Diggers,288.59
2022/06/20,Morell,5,To meet constituents,Hosting a meeting,M0326324,Holy Cow Restaurant,147.86
2022/07/03,Fortune Bridge,3,To meet constituents,Hosting a meeting,M0326324,Strait Goods Eatery,108.33
2022/07/10,Montague,2,To meet constituents,Hosting a meeting,M0326324,Windows on the Water,133.94
2022/07/11,Charlottetown,3,To meet constituents,Hosting a meeting,M0326324,The Pilot House,215.56
2022/07/12,St. Peters Bay,2,To meet constituents,Hosting a meeting,M0326324,Rick's Fish and Chips,110.08
2022/07/14,St. Peters Bay,1,To meet constituents,Hosting a meeting,M0326324,Rick's Fish and Chips,49.20
2022/07/14,Charlottetown,2,To meet constituents,Hosting a meeting,M0326324,Papa Joe's Restaurant,72.26
2022/07/21,Grand Tracadie,1,To meet constituents,Hosting a meeting,M0326336,Fin Take Away,90.23
2022/07/22,Montague,5,To meet constituents,Hosting a meeting,M0326336,Windows on the Water,299.04
2022/07/29,Charlottetown,1,To meet constituents,Hosting a meeting,M0326336,The Lone Oak Brew Pub,45.19
2022/08/01,Charlottetown,2,To meet constituents,Hosting a meeting,M0326336,Sam's Family Restaurant,43.21
2022/08/05,Charlottetown,2,To meet constituents,Hosting a meeting,M0326336,Papa Joe's,62.73
2022/08/07,Grand Tracadie,1,To meet constituents,Hosting a meeting,M0326336,Fin Take Away,44.25
2022/08/09,Souris,1,To meet constituents,Hosting a meeting,M0326380,Souris Thai Food,46.74
2022/08/10,Cardigan,1,To meet constituents,Hosting a meeting,M0326380,Clam Diggers,88.44
2022/08/11,Souris,1,To meet constituents,Hosting a meeting,M0326380,Strait Goods Eatery,30.48
2022/08/12,Cardigan,4,To meet constituents,Hosting a meeting,M0326380,Clam Diggers,182.50
2022/08/13,Charlottetown,2,To meet constituents,Hosting a meeting,M0326380,Papa Joe's,159.96
2022/08/15,Georgetown,3,To meet constituents,Hosting a meeting,M0326380,Wheelhouse in Georgetown,131.36
2022/08/27,St. Peters Bay,2,To meet constituents,Hosting a meeting,M0326336,Rick's Fish and Chips,84.87
2022/08/31,Montague,1,To meet constituents,Hosting a meeting,M0326336,Famous Peppers,57.63
2022/09/01,Souris,3,To meet constituents,Hosting a meeting,M0326380,21 Breakwater Restaurant,150.08
2022/09/14,Montague,2,To meet constituents,Hosting a meeting,M0326380,Dynasty Restaurant,67.13
2022/09/27,Charlottetown,2,To meet constituents,Hosting a meeting,M0326336,Montanas,79.43
2022/09/28,Montague,2,To meet constituents,Hosting a meeting,M0326336,Dynasty Restaurant,61.73
2022/09/29,Charlottetown,2,To meet constituents,Hosting a meeting,M0326380,Papa Joe's,107.13
2022/09/30,Bay Fortune,3,To meet constituents,Hosting a meeting,M0326380,Fortune Bridge Diner,91.08
2022/10/03,Cardigan,3,To meet constituents,Hosting a meeting,M0326414,Clam Diggers,104.28
2022/10/12,Charlottetown,1,To meet constituents,Hosting a meeting,M0326414,Montanas,50.38
2022/10/13,Montague,7,To meet constituents,Hosting a meeting,M0326414,Dynasty Restaurant,246.52
2022/10/21,Montague,5,To meet constituents,Hosting a meeting,M0326414,Montague Pizza Delight,94.53
2022/10/22,Montague,3,To meet constituents,Hosting a meeting,M0326414,Dynasty Restaurant,81.25
2022/10/31,Cardigan,1,To meet constituents,Hosting a meeting,M0326414,Clam Diggers,78.09
2022/11/12,Charlottetown,2,To meet constituents,Hosting a meeting,M0326414,Papa Joe's,117.08
2022/11/19,Grand Tracadie,1,To meet constituents,Hosting a meeting,M0326414,Fin Folk Food,56.89
2022/11/24,Charlottetown,3,To meet constituents,Hosting a meeting,M0326414,The Pilot House,129.15
2022/11/26,Montague,1,To meet constituents,Hosting a meeting,M0326414,Lady's Slipper Cafe,39.83
2022/12/08,Charlottetown,3,To meet constituents,Hosting a meeting,M0336594,Sam's Restaurant,74.81
2022/12/09,Morell,2,To meet constituents,Hosting a meeting,M0336594,Holy Cow Restaurant,55.35
2022/12/11,Charlottetown,1,To meet constituents,Hosting a meeting,M0336594,Sam's Restaurant,37.40
2022/12/16,Charlottetown,2,To meet constituents,Hosting a meeting,M0336594,Riverview Country Market,68.45
2022/12/17,Cardigan,3,To meet constituents,Hosting a meeting,M0336594,Clam Diggers,200.54
2022/12/17,Montague,1,To meet constituents,Hosting a meeting,M0336594,Lady's Slipper Cafe and Cantina,63.35
2022/12/19,Bay Fortune,3,To meet constituents,Hosting a meeting,M0336594,Fortune Bridge Diner,95.50
2022/12/20,Charlottetown,10,To meet constituents,Hosting a meeting,M0336594,Rodd Charlottetown,290.19
2022/12/30,Souris,1,To meet constituents,Hosting a meeting,M0336594,Strait Goods Eatery,41.04
2022/12/31,Montague,3,To meet constituents,Hosting a meeting,M0336594,Dynasty Restaurant,90.28
2023/01/02,Charlottetown,1,To meet constituents,Hosting a meeting,M0336428,Sam's Restaurant,56.05
2023/01/03,Stratford,1,To meet constituents,Hosting a meeting,M0336428,Whiskey Pub & Kitchen`,36.14
2023/01/04,Charlottetown,1,To meet constituents,Hosting a meeting,M0336428,The Pilot House,50.69
2023/01/04,Charlottetown,3,To meet constituents,Hosting a meeting,M0336428,Papa Joe's,121.77
2023/01/07,Summerside,3,To discuss constituency issues with stakeholders,Hosting a meeting,M0336428,The Silver Fox Entertainment Complex,94.03
2023/01/09,Charlottetown,1,To meet constituents,Hosting a meeting,M0336428,Papa Joe's,46.17
2023/01/11,Montague,2,To meet constituents,Hosting a meeting,M0336428,Dynasty Restaurant,67.65
2023/01/20,Montague,4,To meet constituents,Hosting a meeting,M0336428,Famous Peppers,119.74
2023/01/21,Bay Fortune,6,To meet constituents,Hosting a meeting,M0336428,Fortune Bridge Diner,119.92
2023/02/09,Montague,3,To meet constituents,Hosting a meeting,M0336428,Dynasty Restaurant,98.20
2023/02/10,Charlottetown,4,To meet constituents,Hosting a meeting,M0336396,Papa Joe's,143.62
2023/02/12,Ottawa,2,To plan Member's priorities and activities,Hosting a meeting,M0336396,Montana's 3058,108.82
2023/02/13,Ottawa,3,"To discuss business of the House, caucus and committees",Hosting a meeting,M0336396,Al's Steakhouse,259.87
2023/02/17,Charlottetown,1,To meet constituents,Hosting a meeting,M0336396,Lone Oak Brewing Co.,54.10
2023/02/18,Mount Stewart,1,To meet constituents,Hosting a meeting,M0336396,Peakes Tee,42.20
2023/03/10,Montague,4,To meet constituents,Hosting a meeting,M0336396,Dynasty Restaurant Inc,121.06
2023/03/11,Bay Fortune,1,To meet constituents,Hosting a meeting,M0336396,Fortune Bridge Diner,34.78
2023/03/15,Stratford,1,To meet constituents,Hosting a meeting,M0336396,Phinley's Diner,54.08
2023/03/25,Chelsea,1,"To discuss business of the House, caucus and committees",Hosting a meeting,M0336396,Chelsea Pub,72.42
2023/03/29,Ottawa,2,"To discuss business of the House, caucus and committees",Hosting a meeting,M0336396,Red Lobster 8124,160.57
