Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2022/04/01,Toronto,5,To attend staff events including training,Hosting a staff event,M0337308,Chiang Mai Liberty Village,158.00
2022/04/01,Toronto,5,To attend staff events including training,Hosting a staff event,M0337625,Mandy's,109.06
2022/04/01,Toronto,0,To meet visitors of Member’s office,Hosting a meeting,M0337620,METRO,11.49
2022/04/01,Toronto,0,To meet visitors of Member’s office,Hosting a meeting,M0337308,FIVE STAR VARIETY,4.25
2022/04/01,Toronto,0,To meet visitors of Member’s office,Hosting a meeting,M0337610,Kenny Fruit & Flower,4.00
2022/04/01,Toronto,0,To meet visitors of Member’s office,Hosting a meeting,M0337308,WALMART,51.58
2022/04/01,Toronto,5,To attend staff events including training,Hosting a staff event,M0337610,Home Baking Co,8.37
2022/04/01,Toronto,0,To meet visitors of Member’s office,Hosting a meeting,M0337620,Five Star Variety,14.00
2022/04/01,Toronto,5,To attend staff events including training,Hosting a staff event,M0337616,Domino's Pizza,60.38
2022/04/01,Toronto,5,To attend staff events including training,Hosting a staff event,M0337579,bloomer's,19.84
2022/04/01,Toronto,0,To meet visitors of Member’s office,Hosting a meeting,M0309779,TOWER CITY,4.25
2022/04/01,Toronto,0,To meet visitors of Member’s office,Hosting a meeting,M0337616,WALMART,16.97
2022/04/01,Toronto,0,To meet visitors of Member’s office,Hosting a meeting,M0309808,KENNY FRUIT & FLOWER,3.50
2022/04/01,Toronto,5,To attend staff events including training,Hosting a staff event,M0337620,Maker Pizza Bloor,73.45
2022/04/01,Toronto,0,To meet visitors of Member’s office,Hosting a meeting,M0309808,WALMART,19.97
2022/05/14,Toronto,20,To discuss constituency issues with stakeholders,Hosting a town hall or community event,M0309779,TIM HORTONS,67.96
2022/06/25,Toronto,20000,To meet constituents,Hosting a town hall or community event,M0309808,NO FRILLS,44.94
2022/06/25,Toronto,20000,To meet constituents,Hosting a town hall or community event,M0309808,CANADIAN TIRE,21.16
2022/06/25,Toronto,20000,To meet constituents,Hosting a town hall or community event,M0309808,DOLLARAMA,34.24
2022/09/07,Toronto,25,To discuss constituency issues with stakeholders,Hosting a meeting,M0337616,ABC Convenient,34.96
2022/09/08,Toronto,12,To discuss constituency issues with stakeholders,Hosting a meeting,M0337616,Five Star Variety,4.00
2022/09/16,Toronto,30,To meet constituents,Hosting a town hall or community event,M0337616,TIM HORTONS,69.76
2022/11/05,Mississauga,250,To celebrate a significant event,Community activity or event,M0330797,Portuguese Cultural Centre of Mississauga,140.00
2022/11/07,Toronto,150,To celebrate a significant event,Hosting a town hall or community event,M0337616,Alcohol and Gaming Commission of Ontario,150.00
2022/11/07,Toronto,150,To celebrate a significant event,Hosting a town hall or community event,M0330760,PARTY CITY,69.99
2022/11/07,Toronto,150,To celebrate a significant event,Hosting a town hall or community event,M0337610,PARTY CITY,79.91
2022/11/07,Toronto,150,To celebrate a significant event,Hosting a town hall or community event,M0337616,Henderson Brewing Co,126.21
2022/11/07,Toronto,150,To celebrate a significant event,Hosting a town hall or community event,M0337610,DOLLARAMA,5.00
2022/11/07,Toronto,150,To celebrate a significant event,Hosting a town hall or community event,M0330760,DOLLARAMA,32.50
2022/12/10,Toronto,300,To meet constituents,Hosting a town hall or community event,M0324709,Pavlo Fondera,150.00
2022/12/10,Toronto,300,To meet constituents,Hosting a town hall or community event,M0337308,Long & McQuade,88.00
2022/12/10,Toronto,300,To meet constituents,Hosting a town hall or community event,M0324721,Propeller Coffee Co.,580.00
2023/02/13,Ottawa,1,To exchange with dignitaries,Hosting a meeting,M0333088,Parliamentary Restaurant,43.93
2023/03/06,Ottawa,1,"To discuss business of the House, caucus and committees",Hosting a meeting,M0332908,Parliamentary Restaurant,84.84
2023/03/30,Ottawa,3,"To discuss business of the House, caucus and committees",Hosting a meeting,M0336174,Parliamentary Restaurant,121.63
