Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2022/04/01,Ottawa,0,To meet visitors of Member’s office,Hosting a meeting,M0330436,Nespresso,230.90
2022/04/01,Orléans,0,To meet visitors of Member’s office,Hosting a meeting,M0336321,Costco Wholesale,37.99
2022/11/02,Ottawa,2,To exchange with dignitaries,Hosting a meeting,M0334113,Parliamentary Restaurant,74.39
2022/11/23,Ottawa,450,To celebrate a significant event,Hosting a reception or open house,M0332898,Embassy of Ireland,100.00
2022/12/09,Ottawa,5,To meet constituents,Hosting a meeting,M0323662,"The Dough Bros ",51.75
2023/01/16,Ottawa,6,To meet constituents,Hosting a meeting,M0326098,Mandarin Restaurant,206.87
2023/02/08,Ottawa,100,To celebrate a significant event,Hosting a reception or open house,M0333230,House of Commons Food Services — Services de restauration de la Chambre des communes,42.17
2023/02/20,Ottawa,24,"To discuss business of the House, caucus and committees",Hosting a meeting,M0331593,House of Commons Food Services — Services de restauration de la Chambre des communes,38.95
2023/02/21,Ottawa,0,To celebrate a significant event,"Gala, reception or ceremony",M0330824,Shenkman Arts Centre,89.21
2023/03/10,Ottawa,120,To celebrate a significant event,Hosting a reception or open house,M0333239,OCCO Kitchen & Bar,1929.68
2023/03/30,Ottawa,100,To celebrate a significant event,"Gala, reception or ceremony",M0334622,"Famous 5 Foundation ",100.00
