Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2022/04/01,Vancouver,0,To meet visitors of Member’s office,Hosting a meeting,M0329154,Canadian Springs,11.82
2022/04/01,Vancouver,0,To meet visitors of Member’s office,Hosting a meeting,M0326190,Canadian Springs,17.66
2022/04/01,Ottawa,0,To meet visitors of Member’s office,Hosting a meeting,M0327307,Shoppers Drug Mart,26.99
2022/06/01,West Kelowna,1,To meet constituents,Hosting a meeting,M0332842,Canadian Springs,52.13
2022/12/07,Merritt,2,To discuss constituency issues with stakeholders,Hosting a meeting,M0326190,Cocos Restaurant,57.04
2022/12/22,West Kelowna,3,To celebrate a significant event,Hosting a staff event,M0326190,Nineteen Steakhouse & Lounge,150.64
2022/12/23,Victoria,1,To discuss constituency issues with stakeholders,Hosting a meeting,M0325509,Penny Farthing Pub,64.39
2023/01/11,West Kelowna,1,To discuss constituency issues with stakeholders,Hosting a meeting,M0329185,Cherry Pit Restaurant,42.35
2023/01/14,Summerland,2,To meet constituents,Hosting a meeting,M0329175,Second Home Cafe & Grill,62.36
2023/01/17,Peachland,2,To discuss constituency issues with stakeholders,Hosting a meeting,M0332866,Basil Leaf Peachland,94.50
2023/01/28,Nanaimo,3,To discuss constituency issues with stakeholders,Hosting a meeting,M0325509,Eve Olive,115.00
2023/02/25,Peachland,2,To discuss constituency issues with stakeholders,Hosting a meeting,M0332866,Blind Angler Grill,77.29
2023/03/03,Keremeos,3,To discuss constituency issues with stakeholders,Hosting a meeting,M0332866,Orchard View/Samosa Garden,103.32
2023/03/11,West Kelowna,2,To meet constituents,Hosting a meeting,M0332866,White Spot #637,84.49
2023/03/19,Kelowna,1,To meet constituents,Hosting a meeting,M0335987,White Spot Restaurant,48.71
2023/03/19,Summerland,1,To discuss constituency issues with stakeholders,Hosting a meeting,M0335987,Second Home Cafe & Grill,47.47
2023/03/21,West Kelowna,1,To discuss constituency issues with stakeholders,Hosting a meeting,M0335987,The Cherry Pit Restaurant,36.30
2023/03/21,Summerland,1,To plan Member's priorities and activities,Hosting a meeting,M0335987,Zia's Stonehouse Restaurant,87.12
