Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2022/04/01,Hampton,0,To meet visitors of Member’s office,Hosting a meeting,M0325099,Gourmet Market,7.80
2022/04/01,Hampton,0,To meet visitors of Member’s office,Hosting a meeting,M0325099,Loblaws,4.99
2022/04/01,Hampton,0,To meet visitors of Member’s office,Hosting a meeting,M0325099,Walmart,4.97
2022/04/01,Hampton,0,To meet visitors of Member’s office,Hosting a meeting,M0325099,Rexall,14.98
2022/11/20,Ottawa,3,"To discuss business of the House, caucus and committees",Hosting a meeting,M0325099,Walmart,4.97
2022/12/03,Ottawa,3,"To discuss business of the House, caucus and committees",Hosting a meeting,M0325099,Giant Tiger,3.97
2023/01/13,Hampton,3,To meet visitors of Member’s office,Hosting a meeting,M0329367,Atlantic Superstore,8.69
2023/02/05,Ottawa,3,"To discuss business of the House, caucus and committees",Hosting a meeting,M0333960,Costco,6.99
2023/02/06,Ottawa,4,"To discuss business of the House, caucus and committees",Hosting a meeting,M0334567,Rexall,21.07
2023/02/09,Ottawa,3,"To discuss business of the House, caucus and committees",Hosting a meeting,M0329502,The Royal Oak,71.48
2023/02/12,Ottawa,3,"To discuss business of the House, caucus and committees",Hosting a meeting,M0333960,Walmart,17.41
2023/03/01,Sussex,5,To discuss constituency issues with stakeholders,Hosting a meeting,M0331430,All Seasons Inn & Restaurant,94.73
2023/03/01,Sussex,30,To discuss constituency issues with stakeholders,Hosting a town hall or community event,M0333537,All Seasons Inn & Restaurant,32.20
2023/03/09,Hampton,3,To meet constituents,Hosting a meeting,M0333537,Atlantic Superstore,8.69
2023/03/14,Ottawa,3,"To discuss business of the House, caucus and committees",Hosting a meeting,M0334567,Costco,38.77
2023/03/14,Ottawa,3,"To discuss business of the House, caucus and committees",Hosting a meeting,M0334567,Provigo,8.00
2023/03/21,Ottawa,3,"To discuss business of the House, caucus and committees",Hosting a meeting,M0334567,Gourmet Market,3.90
2023/03/26,Ottawa,3,"To discuss business of the House, caucus and committees",Hosting a meeting,M0334567,Giant Tiger,8.05
