Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2022/04/01,Stratford,0,To meet visitors of Member’s office,Hosting a meeting,M0334425,7-Eleven,16.52
2022/04/01,Stratford,0,To meet visitors of Member’s office,Hosting a meeting,M0318492,Foodland,70.59
2022/04/01,Stratford,0,To meet visitors of Member’s office,Hosting a meeting,M0331960,7-Eleven,22.06
2022/04/01,Stratford,0,To meet visitors of Member’s office,Hosting a meeting,M0326745,7-Eleven,13.88
2022/04/01,Stratford,0,To meet visitors of Member’s office,Hosting a meeting,M0318492,7-Eleven,15.67
2022/12/21,Stratford,8,To celebrate a significant event,Hosting a staff event,M0324991,Bentley’s Inn and Restaurant,222.79
2023/01/19,Stratford,1,To meet constituents,Community activity or event,M0326745,Legion Branch 008,40.00
2023/01/20,Stratford,1,To discuss constituency issues with stakeholders,Community activity or event,M0326745,Bentley's,42.00
2023/02/20,Palmerston,90,To meet constituents,Hosting a reception or open house,M0332399,Dollarama,15.50
2023/02/20,Palmerston,90,To meet constituents,Hosting a reception or open house,M0331960,Tim Hortons,19.58
2023/02/20,Palmerston,90,To meet constituents,Hosting a reception or open house,M0331960,Food Basics,199.88
2023/02/28,Stratford,5,To attend staff events including training,Hosting a staff event,M0331960,New Orleans Pizza,61.97
2023/03/06,Ottawa,6,To meet visitors of Member’s office,Hosting a meeting,M0334425,Food Services - HoC,17.95
2023/03/10,Milverton,70,To meet constituents,Hosting a town hall or community event,M0332399,Canadian Tire,89.99
2023/03/10,Milverton,70,To meet constituents,Hosting a town hall or community event,M0332399,7-Eleven,19.66
2023/03/10,Milverton,70,To meet constituents,Hosting a town hall or community event,M0332399,Tim Hortons,19.58
2023/03/10,Milverton,70,To meet constituents,Hosting a town hall or community event,M0332399,Food Basics,20.76
