Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2022/04/01,Pointe-Claire,0,To meet visitors of Member’s office,Hosting a meeting,M0335376,Amazon.ca,26.46
2022/04/01,Pointe-Claire,0,To meet visitors of Member’s office,Hosting a meeting,M0335376,IGA,8.99
2022/04/01,Pointe-Claire,0,To meet visitors of Member’s office,Hosting a meeting,M0335376,Provigo,34.99
2022/10/22,Sainte-Anne-de-Bellevue,0,To meet constituents,Community activity or event,M0325225,394 West island Wing,55.00
2022/11/04,Baie-d'Urfé,0,To meet constituents,Community activity or event,M0333917,Sauvetage Baie-D’Urfé Rescue,75.00
2022/12/01,Ottawa,50,To meet visitors of Member’s office,Hosting a meeting,M0328411,House of Commons Food Services — Services de restauration de la Chambre des communes,1234.55
2022/12/10,Kirkland,0,To meet constituents,"Gala, reception or ceremony",M0324446,Centre Social Benito Rossi,50.00
2022/12/13,Ottawa,2,To celebrate a significant event,Hosting a staff event,M0324446,Tosca Ristorante,169.80
2022/12/18,Kirkland,8,To meet constituents,Hosting a meeting,M0324446,Cafe Maurizio,184.49
2023/02/10,Vaudreuil-Dorion,0,To meet constituents,Community activity or event,M0330457,Teresa Dellar Palliative Care Residence Foundation,140.00
2023/02/11,Saint-Laurent,2,To meet constituents,"Gala, reception or ceremony",M0333965,Associazione Italo-Canadese del ''West Island'' Inc.,420.00
2023/02/14,Ottawa,1,To meet visitors of Member’s office,Hosting a meeting,M0330457,Parliamentary Restaurant,87.66
2023/02/15,Ottawa,1,To meet visitors of Member’s office,Hosting a meeting,M0330457,Parliamentary Restaurant,105.44
2023/02/18,Montréal,0,To meet constituents,Community activity or event,M0330457,Association des artilleurs de Montréal,120.00
2023/02/28,Pointe-Claire,0,To meet constituents,Community activity or event,M0333965,Société de l'arthrite du Canada,115.00
2023/03/04,Hudson,0,To meet constituents,Community activity or event,M0333965,Soulanges Irish Society,75.00
2023/03/08,Ottawa,2,To meet visitors of Member’s office,Hosting a meeting,M0334545,Parliamentary Restaurant,137.93
2023/03/24,Ottawa,3,To meet visitors of Member’s office,Hosting a meeting,M0336344,Parliamenmtary Restaurant,212.10
2023/03/29,Ottawa,2,To meet visitors of Member’s office,Hosting a meeting,M0336344,Parliamentary Restaurant,152.33
