Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2022/11/12,Vaudreuil-Dorion,0,To discuss constituency issues with stakeholders,Community activity or event,M0324747,CCIVS,65.00
2022/12/19,Vaudreuil-Dorion,8,To celebrate a significant event,Hosting a staff event,M0324747,Zibo Vaudreuil,497.71
2023/01/26,Vaudreuil-Dorion,1,To meet constituents,Community activity or event,M0324747,maison des soins palliatifs,280.00
2023/02/01,Hudson,5,To meet constituents,"Gala, reception or ceremony",M0332056,soulanges irish society,75.00
2023/02/01,Hudson,5,To meet constituents,"Gala, reception or ceremony",M0330117,Soulanges Irish Society,450.00
2023/02/09,Saint-Lazare,52,To meet constituents,Hosting a town hall or community event,M0332056,costco,262.55
2023/03/14,Vaudreuil-Dorion,0,To discuss constituency issues with stakeholders,Community activity or event,M0332532,CCIVS,90.00
2023/03/17,Vaudreuil-Dorion,2,To meet constituents,Community activity or event,M0334345,Mckibbins Irish pub,75.00
2023/03/28,Vaudreuil-Dorion,0,To discuss constituency issues with stakeholders,Community activity or event,M0334345,CCIVS,125.00
2023/03/30,Hudson,1,To meet constituents,Community activity or event,M0334527,le nichoir,90.00
