Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2022/12/04,London,2,To meet constituents,Community activity or event,M0324936,Pride Men's Chorus of London,50.00
2022/12/18,London,1,To meet constituents,Community activity or event,M0324936,Live at the Hippo Pool Events Inc.,82.00
2023/03/03,London,6,To meet constituents,"Gala, reception or ceremony",M0331846,London Abused Women's Centre,452.83
2023/03/17,London,1,To meet constituents,Community activity or event,M0333479,Irish Benevolent Society,65.00
2023/03/21,Ottawa,250,To celebrate a significant event,Hosting a town hall or community event,M0336979,Panagiota Tsitsou,250.00
2023/04/02,London,1,To meet constituents,Community activity or event,M0336693,London Muslim Mosque,65.00
