Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2022/12/12,Ottawa,7,To attend staff events including training,Hosting a staff event,200661704,D'Arcy McGee's Ottawa,205.83
2022/12/14,Ottawa,150,To celebrate a significant event,Hosting a reception or open house,200660773,Bloomex Inc,110.97
