Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2022/04/01,Sainte-Julie,0,To meet visitors of Member’s office,Hosting a meeting,M0323451,Maxi,35.16
2022/04/01,Ottawa,0,To meet visitors of Member’s office,Hosting a meeting,M0334824,Costco,31.98
2022/04/01,Sainte-Julie,0,To meet visitors of Member’s office,Hosting a meeting,M0329288,Nespresso,157.50
2022/04/01,Sainte-Julie,0,To meet visitors of Member’s office,Hosting a meeting,M0333710,Costco,538.04
2022/11/03,Gatineau,5,"To discuss business of the House, caucus and committees",Hosting a meeting,M0323458,Café Cognac,162.95
2022/11/25,Saint-Bruno-de-Montarville,1,To meet constituents,Community activity or event,M0323476,Théâtre Saint-Bruno,36.00
2022/11/29,Ottawa,4,"To discuss business of the House, caucus and committees",Hosting a meeting,M0323458,Service de restauration,179.95
2022/12/02,Sainte-Julie,1,To celebrate a significant event,"Gala, reception or ceremony",M0331723,FADOQ Sainte-Julie,75.00
2022/12/05,Ottawa,4,"To discuss business of the House, caucus and committees",Hosting a meeting,M0327598,Fairmont Chateau Laurier,148.03
2022/12/14,Gatineau,8,To attend staff events including training,Hosting a staff event,M0324587,L'indocile,260.00
2022/12/14,Gatineau,8,To attend staff events including training,Hosting a staff event,M0324587,IGA,93.89
2022/12/15,Ottawa,8,To attend staff events including training,Hosting a meeting,M0324587,Service de restauration,367.82
2023/01/20,Montréal,3,To plan Member's priorities and activities,Hosting a meeting,M0327598,India Rosa,167.50
2023/02/07,Gatineau,6,To plan Member's priorities and activities,Hosting a meeting,M0330304,Houston,310.90
2023/02/09,Ottawa,6,To meet constituents,Hosting a meeting,M0330304,Service de restauration,165.00
2023/02/10,Sainte-Julie,40,To meet constituents,Hosting a reception or open house,M0329305,Provigo Sainte-Julie,139.96
2023/02/11,Longueuil,2,To meet constituents,"Gala, reception or ceremony",M0330304,Association Québec-France,40.00
2023/02/15,Ottawa,6,To meet constituents,Hosting a meeting,M0330304,Service de restauration,260.00
2023/02/25,Sainte-Julie,2,To meet constituents,Community activity or event,M0330304,Maison de l'Entraide de Sainte-Julie,104.00
2023/03/17,Longueuil,0,To meet constituents,"Gala, reception or ceremony",M0333052,CCIRS,121.50
