Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2022/12/21,Barrie,5,To celebrate a significant event,Hosting a staff event,M0324908,Milestones,242.75
2023/02/06,Ottawa,2,To exchange with dignitaries,Hosting a meeting,M0329440,Parliamentary Restaurant,147.12
2023/02/25,Barrie,150,To meet constituents,Hosting a town hall or community event,M0330841,Tim Hortons,125.00
2023/03/02,Barrie,1,To celebrate a significant event,Community activity or event,M0331556,Barrie Chamber of Commerce,75.00
