Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2022/04/01,West Vancouver,0,To meet visitors of Member’s office,Hosting a meeting,M0335839,Nespresso,430.00
2023/01/19,West Vancouver,45,To meet constituents,Hosting a reception or open house,M0327412,Niche Market Foods,167.40
2023/01/19,West Vancouver,45,To meet constituents,Hosting a reception or open house,M0327412,Costco Wholesale,147.63
2023/01/19,West Vancouver,45,To meet constituents,Hosting a reception or open house,M0327412,Safeway,35.05
2023/01/19,West Vancouver,45,To meet constituents,Hosting a reception or open house,M0327412,Batard Boulangerie,12.00
2023/01/27,Sechelt,3,To discuss constituency issues with stakeholders,Hosting a meeting,M0329739,Twenty Two Taphouse,80.85
2023/02/22,West Vancouver,30,To discuss constituency issues with stakeholders,Hosting a town hall or community event,M0331302,Le Gear Pelling Insurance,225.00
2023/02/22,West Vancouver,30,To discuss constituency issues with stakeholders,Hosting a meeting,M0331301,West Vancouver Seniors Activity Centre,113.41
