Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2022/12/02,Caraquet,2,To discuss constituency issues with stakeholders,Hosting a meeting,M0328497,Bobby Comptoir Lunch,71.46
2022/12/04,Caraquet,1,To discuss constituency issues with stakeholders,Hosting a meeting,M0328497,Grains de Folie,26.99
2022/12/08,Caraquet,4,To discuss constituency issues with stakeholders,Hosting a meeting,M0328497,Bobby Comptoir Lunch,84.56
2022/12/16,Caraquet,3,To discuss constituency issues with stakeholders,Hosting a meeting,M0328497,Origines Cuisine Maritimes,174.00
2022/12/17,Moncton,3,To discuss constituency issues with stakeholders,Hosting a meeting,M0328497,Atelier Tony,172.20
2022/12/20,Caraquet,1,To discuss constituency issues with stakeholders,Hosting a meeting,M0328497,Bobby Comptoir Lunch,38.11
2023/01/04,Caraquet,2,To discuss constituency issues with stakeholders,Hosting a meeting,M0328548,Restaurant l'Oriental,78.72
2023/01/05,Caraquet,1,To discuss constituency issues with stakeholders,Hosting a meeting,M0328548,Subway,37.52
2023/01/05,Caraquet,3,To discuss constituency issues with stakeholders,Hosting a meeting,M0328548,Greco Caraquet,40.32
2023/01/10,Caraquet,1,To discuss constituency issues with stakeholders,Hosting a meeting,M0328548,Pizza Delight,34.54
2023/01/18,Caraquet,2,To discuss constituency issues with stakeholders,Hosting a meeting,M0328548,Restaurant l'Oriental,66.42
2023/01/19,Caraquet,1,To discuss constituency issues with stakeholders,Hosting a meeting,M0328548,Bobby Comptoire Lunch,49.08
2023/01/20,Caraquet,2,To discuss constituency issues with stakeholders,Hosting a meeting,M0328548,Bobby Comptoir Lunch,98.77
2023/02/10,Caraquet,1,To discuss constituency issues with stakeholders,Hosting a meeting,M0337287,Bobby comptoir lunch,69.31
2023/02/27,Caraquet,1,To discuss constituency issues with stakeholders,Hosting a meeting,M0328410,Grain de Folie,26.60
2023/02/28,Caraquet,1,To discuss constituency issues with stakeholders,Hosting a meeting,M0337287,pizza delight,36.00
2023/03/01,Caraquet,2,To discuss constituency issues with stakeholders,Hosting a meeting,M0337287,resto oriental,56.58
2023/03/12,Caraquet,1,To discuss constituency issues with stakeholders,Hosting a meeting,M0337287,grain de folie,24.54
2023/03/31,Fredericton,4,"To discuss business of the House, caucus and committees",Hosting a meeting,M0337287,11th mile,263.22
