Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2022/04/01,Ottawa,0,To meet visitors of Member’s office,Hosting a meeting,M0325340,Loblaws,40.01
2022/04/01,Winnipeg,0,To meet constituents,Hosting a meeting,M0321236,Co-Op,7.43
2022/10/13,Winnipeg,35,To celebrate a significant event,"Gala, reception or ceremony",M0325337,Party Stuff,31.57
2022/10/13,Winnipeg,35,To celebrate a significant event,"Gala, reception or ceremony",M0325343,Safeway,86.74
2022/10/13,Winnipeg,35,To celebrate a significant event,"Gala, reception or ceremony",M0322656,Congregation Shaarey Zedek,272.85
2022/12/15,Ottawa,2,To plan Member's priorities and activities,Hosting a staff event,M0325330,Nate's Ottawa,46.48
