Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2023/01/11,Foremost,2,To meet constituents,Hosting a meeting,M0326586,Main Street Cafe,36.00
2023/01/24,Ottawa,3,To attend staff events including training,Hosting a staff event,M0329451,Occo Kitchen & Bar,56.14
2023/01/26,Ottawa,6,"To discuss business of the House, caucus and committees",Hosting a meeting,M0329451,Food Services Wellington,42.75
2023/01/26,Ottawa,0,To meet constituents,"Gala, reception or ceremony",M0330263,Eventbrite,37.50
2023/02/11,Medicine Hat,0,To meet constituents,Community activity or event,M0326519,Medicine Hat Burns Club,80.00
2023/03/04,Medicine Hat,1,To meet constituents,"Gala, reception or ceremony",M0332569,Medicine Hat Women's Shelter Society,110.00
2023/03/09,Ottawa,2,To meet constituents,Hosting a meeting,M0332680,Parliamentary Restaurant,108.88
