Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2022/04/01,Chilliwack,0,To meet visitors of Member’s office,Hosting a meeting,M0328753,Real Canadian Superstore,60.42
2022/04/01,Chilliwack,0,To meet visitors of Member’s office,Hosting a meeting,M0325328,Real Canadian Superstore,63.24
2022/04/01,Ottawa,0,To meet visitors of Member’s office,Hosting a meeting,M0325316,Loblaws,9.53
2022/04/01,Ottawa,0,To meet visitors of Member’s office,Hosting a meeting,M0325316,Costco,41.99
2022/04/01,Chilliwack,0,To meet visitors of Member’s office,Hosting a meeting,M0337227,Real Canadian Superstore,64.18
2022/04/01,Chilliwack,0,To meet visitors of Member’s office,Hosting a meeting,M0335179,Real Canadian Superstore,74.78
2022/12/07,Ottawa,6,To discuss constituency issues with stakeholders,Hosting a meeting,M0325341,Keg,508.44
2022/12/30,Chilliwack,250,To meet constituents,Community activity or event,M0325328,Tim Hortons,78.32
2023/02/14,Ottawa,3,To discuss constituency issues with stakeholders,Hosting a meeting,M0337222,Madisons New York Grill,164.90
2023/02/17,Chilliwack,4,To discuss constituency issues with stakeholders,Hosting a meeting,M0330936,Frankies Chilliwack,128.45
2023/03/10,Chilliwack,2,To discuss constituency issues with stakeholders,Hosting a meeting,M0337222,Ricky's All Day Grill,43.94
2023/03/24,Hope,4,To discuss constituency issues with stakeholders,Hosting a meeting,M0335179,Hope Mountain Cafe,89.53
2023/03/28,Ottawa,10,To discuss constituency issues with stakeholders,Hosting a meeting,M0335179,Metro,31.46
