Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2022/04/01,Thunder Bay,0,To meet visitors of Member’s office,Hosting a meeting,M0337373,Skaf's Just Basics,43.96
2023/01/17,Thunder Bay (City),13,To discuss constituency issues with stakeholders,Hosting a meeting,M0327011,Safeway,46.83
2023/02/28,Thunder Bay (City),0,To exchange with dignitaries,Community activity or event,M0331235,Thunder Bay Chamber of Commerce,45.00
