Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2021/07/09,Victoria,50,To meet constituents,Hosting a reception or open house,M0294827,Great Canadian Dollar Store,20.33
2021/11/06,Victoria,4,To discuss constituency issues with stakeholders,Meal at a community activity or event,M0294827,Virtuous Pie Victoria,64.50
