Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2021/04/01,Alma,0,To meet constituents,Hosting a meeting,M0293473,Métro,44.41
2021/04/01,Alma,0,To meet constituents,Hosting a meeting,M0296965,Maxi,8.58
2021/04/01,Alma,0,To meet constituents,Hosting a meeting,M0295711,Brunet,29.98
2021/11/15,Alma,50,To meet constituents,Hosting a meeting,M0287152,Walmart,3.57
2021/11/15,Alma,50,To meet constituents,Hosting a meeting,M0287152,Métro,41.46
2021/12/02,Alma,3,To plan Member's priorities and activities,Hosting a meeting,M0287152,St-Hubert,45.38
2021/12/06,Alma,4,To plan Member's priorities and activities,Hosting a meeting,M0287152,Saint-Hubert,78.20
2022/03/08,Alma,1,To meet constituents,Meal at a community activity or event,M0293551,Centre de Femmes Au Quatre-Temps,90.00
2022/03/18,Alma,5,To discuss constituency issues with stakeholders,Hosting a meeting,M0296114,St-Hubert express Alma,110.63
2022/03/28,Alma,2,To discuss constituency issues with stakeholders,Hosting a meeting,M0297797,St-Hubert Express,36.40
