Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2021/04/01,Whitby,0,To meet visitors of Member’s office,Hosting a meeting,M0292198,Staples,18.99
2021/12/21,Whitby,3,To celebrate a significant event,Hosting a staff event,M0288330," Miamana Restaurant",54.60
