Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2021/04/01,Drummondville,0,To meet visitors of Member’s office,Hosting a meeting,M0296297,La Source d'Eau,59.00
2021/04/01,Drummondville,0,To meet visitors of Member’s office,Hosting a meeting,M0296297,IGA,18.66
2021/04/01,Drummondville,0,To meet visitors of Member’s office,Hosting a meeting,M0296297,Costco,15.98
2021/12/03,Drummondville,1,To celebrate a significant event,"Meal at a gala, reception or ceremony",M0288230,CPSC Les Petits Bonheurs,175.00
2022/01/24,Drummondville,0,To meet visitors of Member’s office,Hosting a meeting,M0291162,Nespresso,195.40
2022/01/27,Drummondville,2,To discuss constituency issues with stakeholders,Hosting a meeting,M0296053,À la bonne vôtre,85.00
2022/02/14,Drummondville,2,To discuss constituency issues with stakeholders,Hosting a meeting,M0294465,À la bonne vôtre,55.35
2022/02/23,Drummondville,2,To discuss constituency issues with stakeholders,Hosting a meeting,M0294465,À la bonne vôtre,95.26
2022/02/28,Drummondville,0,To attend staff events including training,Hosting a staff event,M0294465,marché d'alimentation Francoeur inc.,5.10
2022/03/08,Drummondville,2,To discuss constituency issues with stakeholders,Hosting a meeting,M0294805,Restaurant Capiche,81.18
2022/03/08,Drummondville,0,To attend staff events including training,Hosting a staff event,M0294805,Marché d'alimentation Francoeur inc.,5.10
2022/03/11,Drummondville,3,To discuss constituency issues with stakeholders,Hosting a meeting,M0296053,Aubier Microbrasserie,103.32
2022/03/12,Drummondville,3,To discuss constituency issues with stakeholders,Hosting a meeting,M0296053,Resto Bistro L'Entracte,59.78
2022/03/17,Drummondville,2,To celebrate a significant event,"Meal at a gala, reception or ceremony",M0296053,Jeune Chambre de Drummond,70.00
2022/03/17,Drummondville,0,To attend staff events including training,Hosting a staff event,M0296053,Bonisoir,5.80
2022/03/18,Drummondville,0,To attend staff events including training,Hosting a meeting,M0296297,Bouche et Délices,50.71
2022/03/18,Drummondville,2,To discuss constituency issues with stakeholders,Hosting a meeting,M0296297,Aubier Microbrasserie,65.19
2022/03/25,Drummondville,2,To discuss constituency issues with stakeholders,Hosting a meeting,M0296297,Capiche,100.86
2022/03/27,Drummondville,0,To discuss constituency issues with stakeholders,Hosting a meeting,M0298575,IGA,26.35
2022/03/28,Drummondville,0,To attend staff events including training,Hosting a meeting,M0298575,Marché d'alimentation Francoeur,5.10
