Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2021/04/01,Regina,0,To meet visitors of Member’s office,Hosting a meeting,M0292670,Independent,95.33
2022/01/05,Regina,20,To meet constituents,Hosting a reception or open house,M0291710,Prestige One Catering,276.39
2022/01/05,Regina,20,To meet constituents,Hosting a reception or open house,M0291710,DollarTree,65.33
2022/01/22,Regina,1,To meet constituents,Meal at a community activity or event,M0289261,Chinese Freemasons of Canada (Regina),90.00
2022/01/23,Regina,50,To meet constituents,Hosting a town hall or community event,M0289261,Evraz Real,142.15
