Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2020/11/25,Manuels,15,To discuss constituency issues with stakeholders,Hosting a meeting,M0256917,Manuels River Natural Heritage Society,98.19
2021/01/18,Corner Brook,12,To discuss constituency issues with stakeholders,Hosting a meeting,M0260389,Hew & Draw Hotel,143.33
