Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2020/04/01,Grand Falls-Windsor,0,To meet visitors of Member’s office,Hosting a meeting,M0258749,Walmart,25.91
2020/04/01,Grand Falls-Windsor,0,To meet visitors of Member’s office,Hosting a meeting,M0258749,North Atlantic Store 3557,2.15
2020/04/01,Grand Falls-Windsor,0,To meet visitors of Member’s office,Hosting a meeting,M0264038,North Atlantic,8.90
2020/04/01,Grand Falls-Windsor,0,To meet visitors of Member’s office,Hosting a meeting,M0264038,Sobeys,2.95
2020/04/01,Grand Falls-Windsor,0,To meet visitors of Member’s office,Hosting a meeting,M0258749,Sobeys,16.16
2020/11/13,Conception Bay South,20,"To discuss business of the House, caucus and committees",Hosting a meeting,M0255243,Manuels River Natural Heritage Society,81.52
2021/01/18,Corner Brook,16,"To discuss business of the House, caucus and committees",Hosting a meeting,M0259309,Hew & Draw,143.34
