Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2020/04/01,Ottawa,0,To meet visitors of Member’s office,Hosting a meeting,M0263865,Costco,76.06
2020/08/18,Lethbridge,800,To meet constituents,Hosting a town hall or community event,M0261403,Ben's Quality Meats,1147.92
2021/01/04,Lethbridge,3,To attend staff events including training,Hosting a staff event,M0256600,Costco,41.87
2021/01/26,Lethbridge,5,To discuss constituency issues with stakeholders,Hosting a meeting,M0258923,"Lighthouse Restaurant ",82.90
2021/01/27,Lethbridge,0,To discuss constituency issues with stakeholders,Meal at a community activity or event,M0258683,Lethbridge Chamber of Commerce,21.00
