Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2020/04/01,Vancouver,0,To meet visitors of Member’s office,Hosting a meeting,M0264600,Nespresso Canada,220.85
2021/03/07,Vancouver,34,To celebrate a significant event,"Meal at a gala, reception or ceremony",M0262667,"Lazy Groumet Inc, The",1822.21
