Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2020/12/14,Ottawa,15,To plan Member's priorities and activities,Hosting a staff event,M0266192,Farm Boy,19.90
2020/12/14,Ottawa,15,To plan Member's priorities and activities,Hosting a staff event,M0266192,Shoppers Drug Mart,46.47
2021/01/09,Burlington,150,To meet constituents,Hosting a town hall or community event,M0257524,Saving Thyme Catering & Patisserie,337.50
2021/01/09,Burlington,150,To meet constituents,Hosting a town hall or community event,M0257524,The Sunshine Donut Company,225.00
2021/02/20,Burlington,0,To celebrate a significant event,"Meal at a gala, reception or ceremony",M0266214,Halton Women's Place,65.00
2021/02/27,Burlington,150,To meet constituents,Hosting a town hall or community event,M0262093,Hola Cafe & Market,375.00
2021/03/04,Burlington,0,To celebrate a significant event,"Meal at a gala, reception or ceremony",M0266214,"Givergy ",125.00
2021/03/08,Burlington,0,To celebrate a significant event,"Meal at a gala, reception or ceremony",M0266214,WHAM,65.00
2021/03/24,Burlington,5,To plan Member's priorities and activities,Hosting a meeting,M0266192,Denninger's,5.99
2021/03/24,Burlington,5,To plan Member's priorities and activities,Hosting a meeting,M0266192,Shoppers Drug Mart,3.99
