Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2020/04/01,St. John's,0,To meet visitors of Member’s office,Hosting a meeting,M0265140,Belbins,13.90
2020/04/01,St. John's,0,To meet visitors of Member’s office,Hosting a meeting,M0261363,Dominion,29.99
2020/04/01,St. John's,0,To meet visitors of Member’s office,Hosting a meeting,M0261363,Pipers,19.35
2020/11/30,St.John's,4,To plan Member's priorities and activities,Hosting a meeting,M0255927,Dominos Pizza,35.64
2020/12/11,Conception Bay South,6,"To discuss business of the House, caucus and committees",Hosting a meeting,M0256151,"RNYC, CBS",34.73
2020/12/15,St.John's,4,"To discuss business of the House, caucus and committees",Hosting a meeting,M0255795,Dominos Pizza,35.64
2020/12/17,St.John's,4,To plan Member's priorities and activities,Hosting a meeting,M0255795,Dominos Pizza,35.64
2021/01/08,St.John's,5,To celebrate a significant event,Hosting a staff event,M0260231,"Jungle Jims Eatery ",94.27
2021/01/20,St.John's,4,"To discuss business of the House, caucus and committees",Hosting a meeting,M0260243,Dominos Pizza,35.64
2021/01/26,St.John's,4,To plan Member's priorities and activities,Hosting a meeting,M0260243,Dominos Pizza,35.64
2021/02/01,St.John's,4,"To discuss business of the House, caucus and committees",Hosting a meeting,M0260243,Dominos Pizza,35.64
2021/02/04,St.John's,4,To plan Member's priorities and activities,Hosting a meeting,M0260243,Dominos Pizza,34.52
2021/02/11,St.John's,8,To discuss constituency issues with stakeholders,Hosting a town hall or community event,M0261363,Dominos Pizza,33.97
2021/03/17,St.John's,100,To meet constituents,Hosting a town hall or community event,M0264694,Dominion,220.90
2021/03/22,St.John's,4,To plan Member's priorities and activities,Hosting a meeting,M0264701,Dominos Pizza,35.64
