Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2020/12/23,Brantford,3,To celebrate a significant event,Hosting a staff event,M0256620,Brantford Golf and Country Club,133.17
2021/02/18,Brantford,3,To plan Member's priorities and activities,Hosting a staff event,M0261863,San Franos,36.72
2021/03/02,Brantford,2,To meet visitors of Member’s office,Hosting a meeting,M0265191,The Olde School Restaurant,264.27
2021/03/15,Brantford,3,To plan Member's priorities and activities,Hosting a meeting,M0265195,Strodes BBQ & Deli,38.50
2021/03/19,Brantford,1,To discuss constituency issues with stakeholders,Hosting a meeting,M0265191,The Olde School Restaurant,48.92
