Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2020/12/07,Ottawa,6,To discuss constituency issues with stakeholders,Hosting a meeting,M0255772,Shoppers Drug Mart,3.09
2020/12/11,Ottawa,5,To plan Member's priorities and activities,Hosting a staff event,M0255772,La Bottega,87.00
2020/12/17,Mission,1,To discuss constituency issues with stakeholders,Hosting a town hall or community event,M0255777,Mission Regional Chamber of Commerce,9.45
2021/01/12,Mission,1,To meet constituents,Hosting a meeting,M0257761,Hana Sushi Restaurant,27.83
2021/02/05,Abbotsford,1,To plan Member's priorities and activities,Hosting a meeting,M0261090,Tanglebank Gardens,48.79
