Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2020/04/01,Magog,0,To meet visitors of Member’s office,Hosting a meeting,M0256655,L'Atelier de Cafe,11.98
2020/04/01,Magog,0,To meet visitors of Member’s office,Hosting a meeting,M0256655,Korvette,9.00
2020/11/10,Magog,5,To plan Member's priorities and activities,Hosting a staff event,M0256671,L'atelier du pain,36.10
2020/12/04,Cowansville,7,To plan Member's priorities and activities,Hosting a meeting,M0256655,rumeur affamée,111.93
2021/03/12,Sutton,2,To meet constituents,Meal at a community activity or event,M0262931,Domaine de l'Artisan inc.,80.97
2021/03/17,Magog,5,To plan Member's priorities and activities,Hosting a meeting,M0264895,Au coeur du Pain,17.65
2021/03/17,Magog,5,To plan Member's priorities and activities,Hosting a meeting,M0264895,Starbuck,14.45
