Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2020/10/09,Kitchener,4,To attend staff events including training,Hosting a staff event,M0267118,Ben Thanh Thai Restaurant,116.02
2020/11/23,Ottawa,3,"To discuss business of the House, caucus and committees",Hosting a staff event,M0258789,Uber Eats,92.88
2020/12/16,Kitchener,4,To attend staff events including training,Hosting a staff event,M0267118,Spice of India,73.56
2021/01/08,Kitchener,4,To attend staff events including training,Hosting a staff event,M0267118,Tito's Pizza,11.99
2021/02/16,Kitchener,2,To meet constituents,Meal at a community activity or event,M0267118,Eventbrite (Child Witness Centre),60.00
