Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2020/04/01,Calgary,0,To meet visitors of Member’s office,Hosting a meeting,M0247747,"Costco ",118.67
2020/04/01,Calgary,0,To meet visitors of Member’s office,Hosting a meeting,M0250790,"Costco ",79.66
2020/11/26,Calgary,3,To plan Member's priorities and activities,Hosting a meeting,M0253669,Italian Centre Shop,71.56
