Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2020/09/01,Charlottetown,1,To meet constituents,Hosting a meeting,M0250180,Casa Mia Cafe,27.84
2020/09/17,Hunter River,2,To meet constituents,Hosting a meeting,M0250180,Route 2 Diner,43.68
2020/09/25,Ottawa,1,"To discuss business of the House, caucus and committees",Hosting a meeting,M0250180,Gezellig,188.29
2020/09/28,Ottawa,2,"To discuss business of the House, caucus and committees",Hosting a meeting,M0250180,Red Lobster,130.95
2020/09/30,Ottawa,2,"To discuss business of the House, caucus and committees",Hosting a meeting,M0250180,Red Lobster,157.20
2020/10/03,Carp,1,"To discuss business of the House, caucus and committees",Hosting a meeting,M0251390,Cheshire Cat Pub,111.98
2020/10/06,Ottawa,1,"To discuss business of the House, caucus and committees",Hosting a meeting,M0251390,The Whalesbone Bank Street,182.44
