Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2020/04/01,Ottawa,0,To meet visitors of Member’s office,Hosting a meeting,M0250057,"Costco ",38.98
2020/04/01,Lethbridge,0,To meet visitors of Member’s office,Hosting a meeting,M0252265,Save On Foods,2.75
2020/08/14,Lethbridge,800,To meet constituents,Hosting a town hall or community event,M0250262,Anneli Woyke,400.00
2020/09/11,Ottawa,4,To plan Member's priorities and activities,Hosting a staff event,M0247626,Side Door,84.00
2020/10/02,Lethbridge,5,To meet constituents,Hosting a meeting,M0248905,Firestone Restaurant,84.47
2020/10/15,Lethbridge,2,To discuss constituency issues with stakeholders,Hosting a meeting,M0250078,Cora Breakfast and Lunch,24.30
2020/10/15,Lethbridge,2,To discuss constituency issues with stakeholders,Meal at a community activity or event,M0250078,Lethbridge College,100.00
2020/10/22,Lethbridge,4,To attend staff events including training,Hosting a staff event,M0250484,Broxburn Cafe,81.37
2020/10/22,Lethbridge,5,To discuss constituency issues with stakeholders,Hosting a meeting,M0250484,Coaldale Bakery,28.95
2020/10/22,Lethbridge,4,To meet constituents,Hosting a meeting,M0250484,The Keg Steakhouse,172.41
2020/10/28,Lethbridge,800,To meet constituents,Hosting a town hall or community event,M0250854,Costco,89.34
2020/10/31,Lethbridge,600,To celebrate a significant event,Hosting a town hall or community event,M0250550,Costco,155.89
2020/11/12,Lethbridge,2,To discuss constituency issues with stakeholders,Hosting a meeting,M0252442,Moxie's,44.85
2020/11/20,Lethbridge,2,To meet constituents,Hosting a meeting,M0253568,Ricky's All Day Grill,36.74
