Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2020/04/01,Victoriaville,0,To meet visitors of Member’s office,Hosting a meeting,M0246709,IGA,18.98
2020/04/01,Victoriaville,0,To meet visitors of Member’s office,Hosting a meeting,M0246709,Voisin,3.20
2020/04/01,Ottawa,0,To meet visitors of Member’s office,Hosting a meeting,M0246709,Rexall,13.99
2020/04/01,Ottawa,0,To meet visitors of Member’s office,Hosting a meeting,M0252829,IGA,13.98
2020/04/01,Ottawa,0,To meet visitors of Member’s office,Hosting a meeting,M0252829,Voisin,3.20
2020/04/01,Victoriaville,0,To meet visitors of Member’s office,Hosting a meeting,M0249563,Voisin 5842,3.20
2020/09/13,Victoriaville,1,To plan Member's priorities and activities,Hosting a meeting,M0247821,Restaurant La Pomme Verte,23.26
2020/09/17,Victoriaville,2,To meet constituents,Meal at a community activity or event,M0246709,Fromagerie Victoria,22.84
2020/10/01,Victoriaville,4,To plan Member's priorities and activities,Hosting a meeting,M0251817,La Farniente,16.30
2020/10/03,Asbestos,0,To meet constituents,Meal at a community activity or event,M0249150,Fondation du CSSS des Sources,60.00
2020/10/30,Victoriaville,1,To plan Member's priorities and activities,Hosting a meeting,M0247821,La Farniente Victoriaville,38.86
2020/11/04,Victoriaville,2,To meet constituents,Meal at a community activity or event,M0252004,Fondation de l'Ermitage,375.00
2020/12/01,Victoriaville,3,To plan Member's priorities and activities,Hosting a meeting,M0253599,Le Luxor,55.97
