Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2020/09/17,100 Mile House,3,To discuss constituency issues with stakeholders,Hosting a meeting,M0250505,Red Rock Grill,70.76
2020/09/18,Clinton,5,To discuss constituency issues with stakeholders,Hosting a meeting,M0250505,Cariboo Lodge,105.84
2020/10/24,Kamloops,0,To discuss constituency issues with stakeholders,"Meal at a gala, reception or ceremony",M0252213,Kamloops Chamber of Commerce,84.00
