Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2020/04/01,Ottawa,0,To meet visitors of Member’s office,Hosting a meeting,M0251415,Food Services,30.60
2020/09/24,North Sydney,4,To discuss constituency issues with stakeholders,Hosting a meeting,M0248341,Mariner's Galley Restaurant,74.85
