Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2020/06/07,Cardigan,1,To meet constituents,Hosting a meeting,M0248300,Clam Diggers,89.92
2020/06/13,Cardigan,2,To meet constituents,Hosting a meeting,M0248605,Clam Diggers,144.53
2020/06/16,Charlottetown,3,To discuss constituency issues with stakeholders,Hosting a meeting,M0248605,Swiss Chalet,92.74
2020/06/19,Montague,3,To meet constituents,Hosting a meeting,M0248300,Windows on the Water,164.63
2020/06/20,Charlottetown,1,To discuss constituency issues with stakeholders,Hosting a meeting,M0248605,Sam's Restaurant,32.36
2020/06/26,Cardigan,1,To meet constituents,Hosting a meeting,M0248605,Clam Diggers,63.07
2020/07/14,Charlottetown,2,To discuss constituency issues with stakeholders,Hosting a meeting,M0248605,Sam's Restaurant,27.96
2020/07/17,Charlottetown,1,To discuss constituency issues with stakeholders,Hosting a meeting,M0248605,Sam's Restaurant,35.64
2020/07/19,Mount Stewart,3,To meet constituents,Hosting a meeting,M0248300,Peakes Tee,88.06
2020/07/20,Montague,2,To meet constituents,Hosting a meeting,M0248605,Windows on the Water,64.44
2020/07/21,Montague,2,To meet constituents,Hosting a meeting,M0248300,Dynasty Restaurant,63.90
2020/07/25,Georgetown,3,To meet constituents,Hosting a meeting,M0248300,Wheelhouse In Georgetown,110.80
2020/07/29,Victoria,1,To discuss constituency issues with stakeholders,Hosting a meeting,M0248300,Lobster Barn Pub and Eatery,56.28
2020/07/29,Alberton,2,To discuss constituency issues with stakeholders,Hosting a meeting,M0248300,Northport Pier Restaurant,97.32
2020/07/30,Charlottetown,1,To discuss constituency issues with stakeholders,Hosting a meeting,M0248300,The Pilot House,42.21
2020/07/31,Montague,3,To meet constituents,Hosting a meeting,M0248605,Station Cafe,74.73
2020/08/01,St. Peters Bay,3,To meet constituents,Hosting a meeting,M0248300,Rick's Fish N Chips,52.06
2020/08/09,Cardigan,3,To meet constituents,Hosting a meeting,M0248300,Clam Diggers,130.69
2020/08/12,St. Peters Bay,1,To meet constituents,Hosting a meeting,M0248605,Lin's Take Out,39.68
