Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2020/09/10,Saint-Jean-sur-Richelieu,4,To plan Member's priorities and activities,Hosting a meeting,M0249186,Benny & Co,71.35
2020/10/01,Saint-Jean-sur-Richelieu,2,To meet constituents,Meal at a community activity or event,M0249186,CHAMBRE DE COMMERCE ET DE L'INDUSTRIE DU HAUT-RICHELIEU,151.00
2020/11/05,Saint-Jean-sur-Richelieu,1,To meet constituents,Meal at a community activity or event,M0253788,CHAMBRE DE COMMERCE ET DE L'INDUSTRIE DU HAUT-RICHELIEU,91.00
2020/11/05,Saint-Jean-sur-Richelieu,1,To meet constituents,Meal at a community activity or event,M0249186,Fondation Cégep Saint-Jean-sur-Richelieu,250.00
2020/11/26,Saint-Jean-sur-Richelieu,1,To discuss constituency issues with stakeholders,Meal at a community activity or event,M0253788,CHAMBRE DE COMMERCE ET DE L'INDUSTRIE DU HAUT-RICHELIEU,91.00
2020/12/01,Saint-Jean-sur-Richelieu,4,To plan Member's priorities and activities,Hosting a meeting,M0253788,Benny & Co.,98.56
2020/12/02,Saint-Jean-sur-Richelieu,1,To discuss constituency issues with stakeholders,Meal at a community activity or event,M0253788,CHAMBRE DE COMMERCE ET DE L'INDUSTRIE DU HAUT-RICHELIEU,91.00
2020/12/05,Saint-Jean-sur-Richelieu,1,To meet constituents,Meal at a community activity or event,M0255207,Restaurant l'Imprévu,175.00
2020/12/08,Saint-Jean-sur-Richelieu,3,To plan Member's priorities and activities,Hosting a meeting,M0255207,Benny & Co,79.47
2020/12/08,Saint-Jean-sur-Richelieu,1,To plan Member's priorities and activities,Hosting a meeting,M0255207,Bombay Cuisine Indienne,66.83
2020/12/18,Saint-Jean-sur-Richelieu,4,To celebrate a significant event,Hosting a staff event,M0254983,Tourisme Haut-Richelieu,120.00
