Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2020/11/11,Belleville,12,To plan Member's priorities and activities,Hosting a staff event,M0253675,Slapshot Bar & Grill,135.26
2020/11/25,Belleville,3,To meet constituents,Hosting a meeting,M0253610,Frankford Foodland,31.86
2020/11/27,Belleville,12,To celebrate a significant event,Hosting a staff event,M0253610,Walmart Belleville,159.68
2020/11/27,Belleville,12,To celebrate a significant event,Hosting a staff event,M0253610,Greek Oasis Take Out,138.17
