Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2021/07/05,Chute-aux-Outardes,6,To discuss constituency issues with stakeholders,Hosting a meeting,M0275159,"Restaurant Riviera ",208.79
2021/07/06,Sept-îles,6,To discuss constituency issues with stakeholders,Hosting a meeting,M0275159,"Restaurant Hôtel Sept-Îles ",143.63
2021/07/06,Sept-îles,10,To meet constituents,Hosting a meeting,M0275159,"Les crevettes Sept-Îles ",348.93
2021/07/08,Blanc-Sablon,7,To discuss constituency issues with stakeholders,Hosting a meeting,M0275159,The ANCHOR,183.43
2021/08/02,Baie-Comeau,6,To discuss constituency issues with stakeholders,Hosting a meeting,M0277583,Provigo Baie-Comeau,38.26
2021/08/02,Baie-Comeau,6,To discuss constituency issues with stakeholders,Hosting a meeting,M0277583,Tim Horton's 154,32.98
2021/08/02,Baie-Comeau,6,To discuss constituency issues with stakeholders,Hosting a meeting,M0277583,Pizza Royale Baie-Comeau,26.20
2021/08/02,Baie-Comeau,6,To discuss constituency issues with stakeholders,Hosting a meeting,M0277583,St-Hubert's Baie-Comeau,70.95
2021/08/02,Baie-Comeau,6,To discuss constituency issues with stakeholders,Hosting a meeting,M0277583,IGA Baie-Comeau,61.98
2021/08/02,Baie-Comeau,6,To discuss constituency issues with stakeholders,Hosting a meeting,M0277583,Crêperie de la Reine,116.66
2021/08/02,Baie-Comeau,6,To discuss constituency issues with stakeholders,Hosting a meeting,M0277691,Chez Gréco,200.46
2021/08/02,Baie-Comeau,6,To discuss constituency issues with stakeholders,Hosting a meeting,M0277583,Tim Hortons #154,65.96
2021/08/12,Sept-îles,9,To discuss constituency issues with stakeholders,Hosting a meeting,M0278720,Chez Sophie,306.60
2021/08/12,Sept-îles,9,To discuss constituency issues with stakeholders,Hosting a meeting,M0278720,St-Hubert (Sept-Îles),24.32
2021/08/13,Sept-îles,50,To meet constituents,Hosting a town hall or community event,M0278720,St-Hubert (Sept-Îles),141.00
