Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2021/04/01,Brandon,0,To meet visitors of Member’s office,Hosting a meeting,M0273542,Heritage Co-Op,19.99
2021/04/01,Brandon,0,To meet visitors of Member’s office,Hosting a meeting,M0275669,Nespresso,56.00
2021/04/01,Brandon,0,To meet visitors of Member’s office,Hosting a meeting,M0276126,Real Canadian Superstore,25.94
