Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2021/07/13,Toronto,3,To exchange with dignitaries,Hosting a meeting,M0280438,Mantra,85.30
2021/07/20,Markham,7,To discuss constituency issues with stakeholders,Hosting a meeting,M0280438,Longos,60.03
2021/07/24,Markham,300,To meet constituents,Hosting a reception or open house,M0280438,Home Depot,71.30
2021/07/24,Markham,300,To meet constituents,Hosting a reception or open house,M0280438,Costco,112.76
2021/07/24,Markham,300,To meet constituents,Hosting a reception or open house,M0280438,Tim Hortons,65.36
2021/07/26,Markham,2,To discuss constituency issues with stakeholders,Hosting a meeting,M0280438,Casa Victoria,31.44
2021/08/13,Markham,14,To discuss constituency issues with stakeholders,Hosting a meeting,M0280438,Skyview Fusion,252.92
