Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2021/05/28,Dalhousie,4,To plan Member's priorities and activities,Hosting a meeting,M0274613,Pizza Delight Dalhousie,93.59
2021/06/29,Balmoral,5,To plan Member's priorities and activities,Hosting a meeting,M0274613,Resto Chez Madie,237.00
2021/06/30,Charlo,7,To meet constituents,Hosting a meeting,M0274613,La Source,343.97
2021/07/05,Saint-Léonard,9,To meet constituents,Hosting a meeting,M0274613,Subway Saint-Léonard,90.37
2021/07/14,Campbellton,8,To meet constituents,Hosting a meeting,M0274613,Shoppers Drug Mart,14.17
2021/07/14,Campbellton,8,To meet constituents,Hosting a meeting,M0274613,Café Chez Wes,121.83
2021/07/14,Campbellton,8,To meet constituents,Hosting a meeting,M0274613,Tim Horton Campbellton,28.48
2021/07/19,Eel River 3,10,To meet constituents,Hosting a meeting,M0276215,J.A. Épicerie 2000,101.50
2021/07/20,Saint-Quentin,8,To discuss constituency issues with stakeholders,Hosting a meeting,M0276215,Pizza Delight St-Quentin,187.76
2021/07/20,Kedgwick,8,To discuss constituency issues with stakeholders,Hosting a meeting,M0276215,O'Régal,154.98
