Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2021/04/01,Ottawa,0,To meet visitors of Member’s office,Hosting a meeting,M0279104,Kim Baker,115.89
2021/06/16,Ottawa,3,To discuss constituency issues with stakeholders,Hosting a meeting,M0274550,Hilton Garden Inn,109.11
2021/07/01,Altona,25,To meet constituents,Hosting a town hall or community event,M0276196,Real Canadian Superstore,13.22
2021/07/01,Portage la Prairie,25,To meet constituents,Hosting a town hall or community event,M0278245,Dollar Tree,28.14
2021/07/01,Morris,25,To meet constituents,Meal at a community activity or event,M0276196,Dollarama,93.63
2021/07/01,Notre Dame de Lourdes,25,To meet constituents,Meal at a community activity or event,M0273966,Big Al's Burgers,167.50
2021/07/01,Altona,25,To meet constituents,Hosting a town hall or community event,M0278245,Dollorama,148.20
2021/07/01,Morris,25,To meet constituents,Meal at a community activity or event,M0273966,George's Burgers and Submarines,153.81
2021/07/01,Altona,25,To meet constituents,Hosting a town hall or community event,M0276192,Ice Cream Hut,161.25
2021/07/01,Portage la Prairie,25,To meet constituents,Hosting a town hall or community event,M0279104,"Suzanne Donley ",182.70
2021/07/01,Portage la Prairie,25,To meet constituents,Hosting a town hall or community event,M0276196,Dollar Tree,10.70
2021/07/01,Notre Dame de Lourdes,25,To meet constituents,Meal at a community activity or event,M0276196,Staples,34.64
2021/07/01,Notre Dame de Lourdes,25,To meet constituents,Meal at a community activity or event,M0278245,Mordens Dollar Store,80.25
