Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2021/06/21,Stoney Creek,2,To celebrate a significant event,Hosting a meeting,M0273199,Cake Empire,35.40
2021/07/21,Stoney Creek,13,To celebrate a significant event,Hosting a meeting,M0276383,Real Canadian Superstore,24.73
2021/08/27,Stoney Creek,5,To plan Member's priorities and activities,Hosting a meeting,M0280200,"The Innsville ",74.29
