Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2021/04/01,Surrey,0,To meet visitors of Member’s office,Hosting a meeting,M0277245,Shell Canada,5.23
2021/04/01,Surrey,0,To meet visitors of Member’s office,Hosting a meeting,M0275907,Dollar Tree,3.93
2021/04/01,Surrey,0,To meet visitors of Member’s office,Hosting a meeting,M0275907,Shell Canada,6.72
2021/07/15,Surrey,18,To meet constituents,Hosting a town hall or community event,M0275907,Dollar Tree,20.21
2021/07/19,Surrey,8,To meet constituents,Hosting a town hall or community event,M0276594,Laura's Coffee Corner,64.92
2021/08/04,Surrey,100,To meet constituents,Hosting a town hall or community event,M0277245,Sunnyside Town Pantry,25.83
2021/08/04,Surrey,100,To meet constituents,Hosting a town hall or community event,M0277245,Party City,18.12
2021/08/04,Surrey,100,To meet constituents,Hosting a town hall or community event,M0277245,Real Canadian Superstore,46.90
2021/08/04,Surrey,100,To meet constituents,Hosting a town hall or community event,M0277245,Walmart,94.34
2021/08/04,Surrey,100,To meet constituents,Hosting a town hall or community event,M0277245,Dollar Tree,11.29
2021/08/04,Surrey,100,To meet constituents,Hosting a town hall or community event,M0277245,Dollarama,56.71
