Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2021/06/08,Richmond,1,To meet constituents,Hosting a meeting,M0278042,Sheraton Vancouver Airport Hotel,24.51
2021/07/10,Burnaby,1,To discuss constituency issues with stakeholders,Hosting a meeting,M0278042,Uncle Willy's,31.90
2021/07/12,Richmond,11,To discuss constituency issues with stakeholders,Meal at a community activity or event,M0275558,Richmond Chamber of Commerce,700.00
2021/07/13,Richmond,1,To meet constituents,Hosting a meeting,M0278042,Hong Kong Flavor Restaurant,33.45
2021/07/26,Richmond,2,To meet constituents,Hosting a meeting,M0278042,Lakeside Grill at Mayfair Lakes,119.31
