Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2021/07/02,Orillia,1,To meet constituents,Hosting a meeting,M0279290,Hermie's Diner,31.00
2021/08/16,Orillia,4,To meet constituents,Hosting a meeting,M0279290,Brewery Bay Food Co.,110.71
