Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2020/04/03,Vancouver,50,To discuss constituency issues with stakeholders,Hosting a reception or open house,M0279173,Himalayan Restaurant,200.00
2021/06/30,Vancouver,15,To meet constituents,Hosting a meeting,M0273969,Supreme Pizza,78.90
2021/06/30,Vancouver,15,To meet constituents,Hosting a meeting,M0273969,London Drugs,63.14
2021/06/30,Vancouver,15,To meet constituents,Hosting a meeting,M0273969,Costco,211.99
2021/07/01,Vancouver,150,To meet constituents,Hosting a town hall or community event,M0273969,Soft Peaks Ice Cream,595.00
2021/07/17,Vancouver,6,To celebrate a significant event,Hosting a town hall or community event,M0276070,Mr. Shawarma Robson,9.00
2021/07/17,Vancouver,500,To celebrate a significant event,Hosting a town hall or community event,M0276070,Main St. Chev Self,3.99
2021/07/17,Vancouver,6,To celebrate a significant event,Hosting a town hall or community event,M0276070,Starbucks,46.69
2021/07/17,Vancouver,6,To celebrate a significant event,Hosting a town hall or community event,M0276070,1265906 BC Ltd,34.50
2021/07/17,Vancouver,6,To celebrate a significant event,Hosting a town hall or community event,M0275701,Winners Homesense,8.48
2021/07/17,Vancouver,6,To celebrate a significant event,Hosting a town hall or community event,M0276070,Cibo,20.00
2021/07/17,Vancouver,6,To celebrate a significant event,Hosting a town hall or community event,M0275701,London Drugs,18.94
2021/08/12,Vancouver,50,To discuss constituency issues with stakeholders,Hosting a reception or open house,M0280146,Best Quality Sweets Restaurant,200.00
2021/08/12,Vancouver,50,To discuss constituency issues with stakeholders,Hosting a town hall or community event,M0278810,Petro-Canada,7.78
2021/08/12,Vancouver,50,To discuss constituency issues with stakeholders,Hosting a reception or open house,M0280088,Cloud Nine Cotton Candy Company Corp.,750.00
