Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2021/08/05,Laval (Ville),1,To meet constituents,Meal at a community activity or event,M0279550,"• Enoteca Monz a Laval ",70.11
2021/08/11,Laval (Ville),1,To meet constituents,Meal at a community activity or event,M0279551,COCO ET COMPAGNIE,48.76
