Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2022/08/30,Duncan,6,To plan Member's priorities and activities,Hosting a staff event,M0313666,Just Jakes - Craig Street Pub,161.75
2022/10/03,Duncan,5,To meet constituents,Hosting a meeting,M0316645,Thrifty Foods,89.91
