Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2022/10/25,Ottawa,9,To meet visitors of Member’s office,Hosting a meeting,M0319278,IGA,56.61
2022/10/28,Laval,3,"To discuss business of the House, caucus and committees",Hosting a staff event,M0318570,ST-HUBERT,56.15
2022/12/10,Laval,40,To celebrate a significant event,"Gala, reception or ceremony",M0323754,ST-HUBERT,959.08
