Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2022/09/26,Ottawa,7,To celebrate a significant event,Hosting a meeting,M0315628,Parliamentary Restaurant,456.07
2022/10/05,Ottawa,3,"To discuss business of the House, caucus and committees",Hosting a meeting,M0316689,Parliamentary Restaurant,246.43
2022/10/28,Barrie,40,To celebrate a significant event,Hosting a town hall or community event,M0318839,Ladies Auxiliary RCL Branch 147,150.00
2022/12/08,Barrie,1,To celebrate a significant event,"Gala, reception or ceremony",M0318529,The Child Advocacy Centre of Simcoe Muskoka 850126681RR001,250.00
