Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2021/12/02,Ottawa,10,"To discuss business of the House, caucus and committees",Hosting a meeting,M0322740,House of Commons Food Services — Services de restauration de la Chambre des communes,26.25
2022/04/14,Sidney,100,To meet constituents,Hosting a town hall or community event,M0314941,MARY WINSPEAR CENTRE,648.42
2022/10/06,Ottawa,2,"To discuss business of the House, caucus and committees","Gala, reception or ceremony",M0320063,Lian Public Affairs Ltd.,280.00
