Date,Location,Total of Attendees,Purpose of Hospitality,Type of Event,Claim,Supplier,Total
2022/06/24,Halifax,4,"To discuss business of the House, caucus and committees",Hosting a meeting,M0317525,Ristorante Amano,38.75
2022/07/14,Halifax,5,To discuss constituency issues with stakeholders,Hosting a meeting,M0321049,Antojo,150.00
2022/07/18,Halifax,2,To discuss constituency issues with stakeholders,Hosting a meeting,M0317525,Caribbean Bliss,34.98
2022/08/04,Halifax,2,To discuss constituency issues with stakeholders,Hosting a meeting,M0317525,Gahan House,48.00
2022/08/07,Halifax,2,To discuss constituency issues with stakeholders,Hosting a meeting,M0321049,Westin,10.00
2022/08/16,Halifax,2,"To discuss business of the House, caucus and committees",Hosting a meeting,M0317525,"Seaport Social ",33.00
2022/09/06,Halifax,3,"To discuss business of the House, caucus and committees",Hosting a meeting,M0317525,Sea Smoke,122.00
2022/09/14,Halifax,0,To discuss constituency issues with stakeholders,Community activity or event,M0317134,Halifax Chamber of Commerce,94.95
2022/10/16,Halifax,2,To meet constituents,Hosting a meeting,M0317525,The Armview,45.50
2022/11/04,Halifax,1,To meet constituents,"Gala, reception or ceremony",M0317525,DBDLI,200.00
2022/11/09,Halifax,1,To discuss constituency issues with stakeholders,Community activity or event,M0317525,Halifax Chamber of Commerce,160.88
2022/11/10,Halifax,1,To discuss constituency issues with stakeholders,Community activity or event,M0317525,Special Olympics Nova Scotia,250.00
2022/11/12,Halifax,3,To discuss constituency issues with stakeholders,Hosting a meeting,M0317525,Smitty's,32.55
